Region1,Region2,Year,Area planted,Crop,Area harvested,Production,Yield
brasil,centrosul cearense,2003,47874,corn,47874,73908,1.543
brasil,sul cearense,2003,128700,corn,128700,195010,1.515
brasil,oeste potiguar,2003,54065,corn,54019,43342,0.802
brasil,central potiguar,2003,11396,corn,5851,1973,0.337
brasil,agreste potiguar,2003,32605,corn,30474,17050,0.559
brasil,leste potiguar,2003,11065,corn,11055,7204,0.651
brasil,sertao paraibano,2003,92953,corn,92953,86207,0.927
brasil,borborema,2003,36340,corn,23406,4526,0.193
brasil,agreste paraibano,2003,51638,corn,49538,31300,0.631
brasil,mata paraibana,2003,1680,corn,1680,1847,1.099
brasil,sertao pernambucano,2003,186200,corn,122160,71130,0.582
brasil,sao francisco pernambucano,2003,20550,corn,20550,1938,0.094
brasil,agreste pernambucano,2003,75104,corn,22164,7777,0.35
brasil,mata pernambucana,2003,1622,corn,1582,613,0.387
brasil,sertao alagoano,2003,22980,corn,3660,1087,0.296
brasil,agreste alagoano,2003,26795,corn,15839,8782,0.554
brasil,leste alagoano,2003,4303,corn,4235,2020,0.476
brasil,sertao sergipano,2003,81600,corn,32640,37200,1.139
brasil,agreste sergipano,2003,42185,corn,39463,43729,1.108
brasil,leste sergipano,2003,7295,corn,6416,5666,0.883
brasil,extremo oeste baiano,2003,192671,corn,192671,899976,4.671
brasil,vale saofranciscano da bahia,2003,50094,corn,46353,16344,0.352
brasil,centro norte baiano,2003,222238,corn,105158,57557,0.547
brasil,nordeste baiano,2003,281526,corn,281346,216966,0.771
brasil,metropolitana de salvador,2003,3112,corn,3112,2455,0.788
brasil,centro sul baiano,2003,45692,corn,41312,20165,0.488
brasil,sul baiano,2003,4026,corn,4026,3392,0.842
brasil,noroeste de minas,2003,138320,corn,138320,741393,5.359
brasil,norte de minas,2003,108400,corn,94380,145391,1.54
brasil,jequitinhonha,2003,24111,corn,21963,32723,1.489
brasil,vale do mucuri,2003,5480,corn,5480,10831,1.976
brasil,triangulo mineiroalto paranaiba,2003,338566,corn,338566,1785951,5.275
brasil,central mineira,2003,40250,corn,39592,143568,3.626
brasil,metropolitana de belo horizonte,2003,56717,corn,56675,166689,2.941
brasil,vale do rio doce,2003,73627,corn,73018,197497,2.704
brasil,oeste de minas,2003,90543,corn,90363,389774,4.313
brasil,sulsudoeste de minas,2003,255507,corn,255507,1209622,4.734
brasil,campo das vertentes,2003,53420,corn,53420,220421,4.126
brasil,zona da mata,2003,92124,corn,92124,282258,3.063
brasil,noroeste espiritosantense,2003,7620,corn,7620,12285,1.612
brasil,litoral norte espiritosantense,2003,8750,corn,8655,23043,2.662
brasil,central espiritosantense,2003,18240,corn,18240,50535,2.77
brasil,sul espiritosantense,2003,16780,corn,16780,46424,2.766
brasil,noroeste fluminense,2003,5548,corn,5548,11535,2.079
brasil,norte fluminense,2003,1105,corn,1105,1602,1.449
brasil,centro fluminense,2003,2780,corn,2780,7159,2.575
brasil,baixadas,2003,342,corn,342,468,1.368
brasil,sul fluminense,2003,860,corn,860,2070,2.406
brasil,metropolitana do rio de janeiro,2003,50,corn,50,77,1.54
brasil,sao jose do rio preto,2003,134250,corn,134250,553585,4.123
brasil,ribeirao preto,2003,121238,corn,121238,465887,3.842
brasil,aracatuba,2003,85802,corn,85802,383706,4.471
brasil,bauru,2003,93542,corn,93542,466640,4.988
brasil,araraquara,2003,24345,corn,24345,89406,3.672
brasil,piracicaba,2003,29932,corn,29932,153308,5.121
brasil,campinas,2003,113603,corn,113603,553315,4.87
brasil,presidente prudente,2003,66803,corn,66803,201150,3.011
brasil,marilia,2003,17847,corn,17847,72084,4.038
brasil,assis,2003,209054,corn,209054,783448,3.747
brasil,itapetininga,2003,166537,corn,166537,817699,4.91
brasil,macro metropolitana paulista,2003,37705,corn,37705,150821,4.0
brasil,vale do paraiba paulista,2003,12165,corn,12165,38301,3.148
brasil,litoral sul paulista,2003,710,corn,710,1130,1.591
brasil,metropolitana de sao paulo,2003,647,corn,647,1560,2.411
brasil,noroeste paranaense,2003,136068,corn,136068,504177,3.705
brasil,centro ocidental paranaense,2003,282963,corn,282963,1278740,4.519
brasil,norte central paranaense,2003,433802,corn,433802,2021295,4.659
brasil,norte pioneiro paranaense,2003,213980,corn,213980,879857,4.111
brasil,centro oriental paranaense,2003,166030,corn,166030,1032915,6.221
brasil,oeste paranaense,2003,613130,corn,613130,3331680,5.433
brasil,sudoeste paranaense,2003,278650,corn,278650,1515190,5.437
brasil,centrosul paranaense,2003,332100,corn,332100,1919423,5.779
brasil,sudeste paranaense,2003,221646,corn,221646,1177523,5.312
brasil,metropolitana de curitiba,2003,167685,corn,167685,729304,4.349
brasil,oeste catarinense,2003,574285,corn,574285,2905938,5.06
brasil,norte catarinense,2003,86934,corn,86934,570510,6.562
brasil,serrana,2003,97650,corn,97650,446030,4.567
brasil,vale do itajai,2003,56020,corn,56020,221532,3.954
brasil,grande florianopolis,2003,12025,corn,12025,47424,3.943
brasil,sul catarinense,2003,29513,corn,29513,119500,4.049
brasil,noroeste riograndense,2003,760490,corn,760140,3260833,4.289
brasil,nordeste riograndense,2003,166345,corn,166225,810438,4.875
brasil,centro ocidental riograndense,2003,78030,corn,78030,234522,3.005
brasil,centro oriental riograndense,2003,147916,corn,147806,526516,3.562
brasil,metropolitana de porto alegre,2003,62880,corn,62880,154349,2.454
brasil,sudoeste riograndense,2003,53100,corn,53100,114744,2.16
brasil,sudeste riograndense,2003,148016,corn,147116,324722,2.207
brasil,pantanais sul matogrossense,2003,1760,corn,1560,2865,1.836
brasil,centro norte de mato grosso do sul,2003,94261,corn,94121,341993,3.633
brasil,leste de mato grosso do sul,2003,65850,corn,65850,378618,5.749
brasil,sudoeste de mato grosso do sul,2003,547327,corn,547327,2348156,4.29
brasil,norte matogrossense,2003,613510,corn,613390,2142708,3.493
brasil,nordeste matogrossense,2003,52703,corn,52703,164811,3.127
brasil,sudoeste matogrossense,2003,34098,corn,34098,106631,3.127
brasil,centrosul matogrossense,2003,25222,corn,23482,71410,3.041
brasil,sudeste matogrossense,2003,157125,corn,156950,707253,4.506
brasil,noroeste goiano,2003,15447,corn,15447,42444,2.747
brasil,norte goiano,2003,34897,corn,34897,100685,2.885
brasil,centro goiano,2003,97395,corn,97395,340737,3.498
brasil,leste goiano,2003,99765,corn,99765,543754,5.45
brasil,sul goiano,2003,468543,corn,468543,2605016,5.559
brasil,distrito federal,2003,31650,corn,31650,179721,5.678
brasil,madeiraguapore,2004,14500,corn,14500,19730,1.36
brasil,leste rondoniense,2004,106186,corn,106186,220650,2.077
brasil,vale do jurua,2004,12020,corn,12020,14947,1.243
brasil,vale do acre,2004,31453,corn,31453,53305,1.694
brasil,norte amazonense,2004,29,corn,29,75,2.586
brasil,sudoeste amazonense,2004,2422,corn,2414,3409,1.412
brasil,centro amazonense,2004,4925,corn,4925,10640,2.16
brasil,sul amazonense,2004,5534,corn,5534,10832,1.957
brasil,norte de roraima,2004,7400,corn,7300,16140,2.21
brasil,sul de roraima,2004,4800,corn,4700,7860,1.672
brasil,baixo amazonas,2004,56560,corn,56479,120361,2.131
brasil,marajo,2004,855,corn,855,532,0.622
brasil,metropolitana de belem,2004,1920,corn,1920,1511,0.786
brasil,nordeste paraense,2004,39875,corn,39860,39721,0.996
brasil,sudoeste paraense,2004,28805,corn,28785,46627,1.619
brasil,sudeste paraense,2004,166677,corn,166323,361559,2.173
brasil,norte do amapa,2004,805,corn,705,485,0.687
brasil,sul do amapa,2004,820,corn,575,441,0.766
brasil,ocidental do tocantins,2004,47290,corn,45780,77159,1.685
brasil,oriental do tocantins,2004,26045,corn,26045,65998,2.533
brasil,norte maranhense,2004,42579,corn,42579,24618,0.578
brasil,oeste maranhense,2004,112699,corn,112699,124432,1.104
brasil,centro maranhense,2004,97634,corn,96979,96499,0.995
brasil,leste maranhense,2004,91534,corn,91534,67143,0.733
brasil,sul maranhense,2004,26977,corn,26977,96161,3.564
brasil,norte piauiense,2004,37903,corn,36498,15377,0.421
brasil,centronorte piauiense,2004,65894,corn,64063,22605,0.352
brasil,sudoeste piauiense,2004,86026,corn,83504,71368,0.854
brasil,sudeste piauiense,2004,109831,corn,90523,24764,0.273
brasil,noroeste cearense,2004,143942,corn,143942,59930,0.416
brasil,norte cearense,2004,103077,corn,103077,51592,0.5
brasil,metropolitana de fortaleza,2004,7901,corn,7901,4997,0.632
brasil,sertoes cearenses,2004,237083,corn,237083,135983,0.573
brasil,jaguaribe,2004,29250,corn,29250,15511,0.53
brasil,centrosul cearense,2004,40421,corn,40421,37131,0.918
brasil,sul cearense,2004,94003,corn,94003,74693,0.794
brasil,oeste potiguar,2004,56505,corn,34447,27699,0.804
brasil,central potiguar,2004,15662,corn,3171,808,0.254
brasil,agreste potiguar,2004,40965,corn,39525,25651,0.648
brasil,leste potiguar,2004,11455,corn,10000,6412,0.641
brasil,sertao paraibano,2004,94824,corn,94071,39807,0.423
brasil,borborema,2004,39010,corn,14870,3447,0.231
brasil,agreste paraibano,2004,58373,corn,52068,28055,0.538
brasil,mata paraibana,2004,2320,corn,2320,1590,0.685
brasil,sertao pernambucano,2004,176880,corn,128460,36268,0.282
brasil,sao francisco pernambucano,2004,20860,corn,15320,3955,0.258
brasil,agreste pernambucano,2004,74990,corn,65045,25041,0.384
brasil,mata pernambucana,2004,1248,corn,1228,482,0.392
brasil,sertao alagoano,2004,37890,corn,22060,8904,0.403
brasil,agreste alagoano,2004,23581,corn,19869,19133,0.962
brasil,leste alagoano,2004,3949,corn,3174,1796,0.565
brasil,sertao sergipano,2004,81200,corn,43240,49167,1.137
brasil,agreste sergipano,2004,43995,corn,41185,79781,1.937
brasil,leste sergipano,2004,7194,corn,7135,7369,1.032
brasil,extremo oeste baiano,2004,224490,corn,224490,1164414,5.186
brasil,vale saofranciscano da bahia,2004,38103,corn,38103,25462,0.668
brasil,centro norte baiano,2004,196037,corn,168648,199161,1.18
brasil,nordeste baiano,2004,306535,corn,280535,182662,0.651
brasil,metropolitana de salvador,2004,2843,corn,2603,1995,0.766
brasil,centro sul baiano,2004,38786,corn,34796,33308,0.957
brasil,sul baiano,2004,4171,corn,4171,3522,0.844
brasil,noroeste de minas,2004,147470,corn,144960,792379,5.466
brasil,norte de minas,2004,116422,corn,91057,169045,1.856
brasil,jequitinhonha,2004,20978,corn,18293,36807,2.012
brasil,vale do mucuri,2004,5075,corn,4522,10914,2.413
brasil,triangulo mineiroalto paranaiba,2004,356402,corn,356399,1955211,5.486
brasil,central mineira,2004,46962,corn,46147,177159,3.839
brasil,metropolitana de belo horizonte,2004,59786,corn,59532,183948,3.089
brasil,vale do rio doce,2004,71946,corn,71419,200376,2.805
brasil,oeste de minas,2004,95690,corn,95405,442614,4.639
brasil,sulsudoeste de minas,2004,278303,corn,278253,1414958,5.085
brasil,campo das vertentes,2004,61655,corn,61655,272212,4.415
brasil,zona da mata,2004,91918,corn,91738,296549,3.232
brasil,noroeste espiritosantense,2004,6802,corn,6802,12880,1.893
brasil,litoral norte espiritosantense,2004,8960,corn,8960,25542,2.85
brasil,central espiritosantense,2004,16755,corn,16695,46789,2.802
brasil,sul espiritosantense,2004,17690,corn,17690,44368,2.508
brasil,noroeste fluminense,2004,6080,corn,6080,13099,2.154
brasil,norte fluminense,2004,1634,corn,1599,2373,1.484
brasil,centro fluminense,2004,2836,corn,2836,7558,2.665
brasil,baixadas,2004,345,corn,325,487,1.498
brasil,sul fluminense,2004,517,corn,517,1190,2.301
brasil,metropolitana do rio de janeiro,2004,85,corn,85,145,1.705
brasil,sao jose do rio preto,2004,124310,corn,124310,555633,4.469
brasil,ribeirao preto,2004,115679,corn,115679,491431,4.248
brasil,aracatuba,2004,76983,corn,76983,313563,4.073
brasil,bauru,2004,80503,corn,80503,387537,4.813
brasil,araraquara,2004,23515,corn,23515,92820,3.947
brasil,piracicaba,2004,26102,corn,26102,139002,5.325
brasil,campinas,2004,118854,corn,118854,600239,5.05
brasil,presidente prudente,2004,66921,corn,66921,200485,2.995
brasil,marilia,2004,17046,corn,17046,68455,4.015
brasil,assis,2004,213262,corn,213262,783788,3.675
brasil,itapetininga,2004,156858,corn,156858,811249,5.171
brasil,macro metropolitana paulista,2004,38912,corn,38912,159260,4.092
brasil,vale do paraiba paulista,2004,13317,corn,13317,41090,3.085
brasil,litoral sul paulista,2004,710,corn,710,1133,1.595
brasil,metropolitana de sao paulo,2004,648,corn,648,1555,2.399
brasil,noroeste paranaense,2004,108670,corn,108670,324497,2.986
brasil,centro ocidental paranaense,2004,259296,corn,259296,913461,3.522
brasil,norte central paranaense,2004,394140,corn,394140,1586043,4.024
brasil,norte pioneiro paranaense,2004,183570,corn,183570,719926,3.921
brasil,centro oriental paranaense,2004,162295,corn,162295,1026723,6.326
brasil,oeste paranaense,2004,452025,corn,452025,1766671,3.908
brasil,sudoeste paranaense,2004,242540,corn,242540,1226168,5.055
brasil,centrosul paranaense,2004,309735,corn,309735,1629083,5.259
brasil,sudeste paranaense,2004,206840,corn,206840,1019757,4.93
brasil,metropolitana de curitiba,2004,151040,corn,151040,722253,4.781
brasil,oeste catarinense,2004,548109,corn,525974,2224370,4.229
brasil,norte catarinense,2004,79641,corn,79641,433285,5.44
brasil,serrana,2004,93525,corn,89275,280851,3.145
brasil,vale do itajai,2004,51273,corn,45498,160511,3.527
brasil,grande florianopolis,2004,12305,corn,12305,50032,4.065
brasil,sul catarinense,2004,31280,corn,30930,108721,3.515
brasil,noroeste riograndense,2004,663284,corn,635960,2198094,3.456
brasil,nordeste riograndense,2004,165175,corn,165175,544726,3.297
brasil,centro ocidental riograndense,2004,67980,corn,57740,84933,1.47
brasil,centro oriental riograndense,2004,146908,corn,108668,231315,2.128
brasil,metropolitana de porto alegre,2004,73484,corn,59954,98156,1.637
brasil,sudoeste riograndense,2004,52600,corn,41050,55702,1.356
brasil,sudeste riograndense,2004,133866,corn,130976,163936,1.251
brasil,pantanais sul matogrossense,2004,1430,corn,1430,2692,1.882
brasil,centro norte de mato grosso do sul,2004,70072,corn,70072,277441,3.959
brasil,leste de mato grosso do sul,2004,56590,corn,55958,315806,5.643
brasil,sudoeste de mato grosso do sul,2004,500942,corn,496858,1778076,3.578
brasil,norte matogrossense,2004,674256,corn,674256,2339981,3.47
brasil,nordeste matogrossense,2004,37643,corn,37643,118856,3.157
brasil,sudoeste matogrossense,2004,37651,corn,37618,114452,3.042
brasil,centrosul matogrossense,2004,30998,corn,30998,97051,3.13
brasil,sudeste matogrossense,2004,160577,corn,160577,738628,4.599
brasil,noroeste goiano,2004,17340,corn,17340,53222,3.069
brasil,norte goiano,2004,33260,corn,33260,110376,3.318
brasil,centro goiano,2004,103480,corn,103480,383617,3.707
brasil,leste goiano,2004,100415,corn,100215,526492,5.253
brasil,sul goiano,2004,442029,corn,442029,2449572,5.541
brasil,distrito federal,2004,33102,corn,33102,187564,5.666
brasil,madeiraguapore,2005,15930,corn,15930,21416,1.344
brasil,leste rondoniense,2005,106120,corn,106120,223782,2.108
brasil,vale do jurua,2005,11830,corn,11830,14442,1.22
brasil,vale do acre,2005,29007,corn,29007,46537,1.604
brasil,norte amazonense,2005,188,corn,188,547,2.909
brasil,sudoeste amazonense,2005,3473,corn,3428,5682,1.657
brasil,centro amazonense,2005,6975,corn,6930,15322,2.21
brasil,sul amazonense,2005,8397,corn,8397,13339,1.588
brasil,norte de roraima,2005,7400,corn,7300,16140,2.21
brasil,sul de roraima,2005,4800,corn,4700,7860,1.672
brasil,baixo amazonas,2005,61551,corn,61551,151287,2.457
brasil,marajo,2005,830,corn,830,582,0.701
brasil,metropolitana de belem,2005,2850,corn,2850,2305,0.808
brasil,nordeste paraense,2005,39628,corn,39403,40211,1.02
brasil,sudoeste paraense,2005,27821,corn,27801,46389,1.668
brasil,sudeste paraense,2005,145824,corn,145823,318924,2.187
brasil,norte do amapa,2005,810,corn,810,693,0.855
brasil,sul do amapa,2005,758,corn,758,637,0.84
brasil,ocidental do tocantins,2005,43662,corn,43662,74375,1.703
brasil,oriental do tocantins,2005,34520,corn,34520,82213,2.381
brasil,norte maranhense,2005,45554,corn,45554,27273,0.598
brasil,oeste maranhense,2005,122964,corn,122964,135227,1.099
brasil,centro maranhense,2005,96672,corn,96672,100649,1.041
brasil,leste maranhense,2005,91965,corn,86515,53939,0.623
brasil,sul maranhense,2005,24508,corn,24508,85699,3.496
brasil,norte piauiense,2005,39332,corn,35993,7387,0.205
brasil,centronorte piauiense,2005,65384,corn,64300,21996,0.342
brasil,sudoeste piauiense,2005,84045,corn,84045,119068,1.416
brasil,sudeste piauiense,2005,106256,corn,105841,43388,0.409
brasil,noroeste cearense,2005,128241,corn,128241,57742,0.45
brasil,norte cearense,2005,99101,corn,99101,49494,0.499
brasil,metropolitana de fortaleza,2005,7780,corn,7386,2218,0.3
brasil,sertoes cearenses,2005,198258,corn,198258,104056,0.524
brasil,jaguaribe,2005,22504,corn,20991,13234,0.63
brasil,centrosul cearense,2005,37116,corn,37116,14226,0.383
brasil,sul cearense,2005,75753,corn,75753,40743,0.537
brasil,oeste potiguar,2005,32747,corn,24101,13513,0.56
brasil,central potiguar,2005,6799,corn,2204,715,0.324
brasil,agreste potiguar,2005,18538,corn,18458,6985,0.378
brasil,leste potiguar,2005,5000,corn,5000,1903,0.38
brasil,sertao paraibano,2005,72205,corn,66505,23796,0.357
brasil,borborema,2005,34550,corn,30000,9535,0.317
brasil,agreste paraibano,2005,53865,corn,53715,26539,0.494
brasil,mata paraibana,2005,2635,corn,2635,1516,0.575
brasil,sertao pernambucano,2005,175000,corn,120300,75095,0.624
brasil,sao francisco pernambucano,2005,15770,corn,15770,7628,0.483
brasil,agreste pernambucano,2005,79130,corn,70315,32893,0.467
brasil,mata pernambucana,2005,789,corn,789,333,0.422
brasil,sertao alagoano,2005,43010,corn,41810,17301,0.413
brasil,agreste alagoano,2005,29725,corn,26900,15147,0.563
brasil,leste alagoano,2005,3855,corn,3855,1987,0.515
brasil,sertao sergipano,2005,77350,corn,77350,110625,1.43
brasil,agreste sergipano,2005,42195,corn,42195,87480,2.073
brasil,leste sergipano,2005,7006,corn,7006,7472,1.066
brasil,extremo oeste baiano,2005,190189,corn,190189,1023980,5.384
brasil,vale saofranciscano da bahia,2005,39695,corn,37640,31025,0.824
brasil,centro norte baiano,2005,220130,corn,193828,161176,0.831
brasil,nordeste baiano,2005,305590,corn,305590,356707,1.167
brasil,metropolitana de salvador,2005,3034,corn,3034,2394,0.789
brasil,centro sul baiano,2005,39365,corn,38890,37527,0.964
brasil,sul baiano,2005,4291,corn,4291,3655,0.851
brasil,noroeste de minas,2005,140510,corn,140510,763857,5.436
brasil,norte de minas,2005,117875,corn,115950,244082,2.105
brasil,jequitinhonha,2005,21682,corn,21682,44598,2.056
brasil,vale do mucuri,2005,5328,corn,5028,12822,2.55
brasil,triangulo mineiroalto paranaiba,2005,371741,corn,371741,2152177,5.789
brasil,central mineira,2005,46969,corn,46769,186692,3.991
brasil,metropolitana de belo horizonte,2005,58879,corn,58739,188107,3.202
brasil,vale do rio doce,2005,67506,corn,67506,193736,2.869
brasil,oeste de minas,2005,94954,corn,94934,454726,4.789
brasil,sulsudoeste de minas,2005,277786,corn,277756,1422032,5.119
brasil,campo das vertentes,2005,60930,corn,60820,275782,4.534
