Region1,Region2,Year,Crop,Area planted,Production,Yield
meghalaya,jaintia hills,2005,rice,12293.0,18838.0,1.53
meghalaya,jaintia hills,2011,rice,12383.0,21117.0,1.71
meghalaya,jaintia hills,2009,rice,12345.0,20148.0,1.63
meghalaya,ri bhoi,2011,rice,9529.0,25538.0,2.68
meghalaya,ri bhoi,2010,rice,9602.0,25750.0,2.68
meghalaya,ri bhoi,2007,rice,9555.0,25506.0,2.67
meghalaya,ri bhoi,2008,rice,9606.0,25685.0,2.67
meghalaya,ri bhoi,1999,rice,11697.0,27053.0,2.31
meghalaya,ri bhoi,2006,rice,9573.0,25568.0,2.67
meghalaya,ri bhoi,2009,rice,9605.0,25711.0,2.68
meghalaya,ri bhoi,2005,rice,9579.0,26237.0,2.74
meghalaya,ri bhoi,2000,rice,11662.0,29778.0,2.55
meghalaya,south garo hills,2010,rice,8438.0,11477.0,1.36
meghalaya,south garo hills,2000,rice,9024.0,10590.0,1.17
meghalaya,south garo hills,2005,rice,8452.0,11857.0,1.4
meghalaya,south garo hills,2007,rice,8441.0,10378.0,1.23
meghalaya,south garo hills,2008,rice,8437.0,10719.0,1.27
meghalaya,south garo hills,2006,rice,8454.0,13066.0,1.55
meghalaya,south garo hills,2009,rice,8433.0,10775.0,1.28
meghalaya,south garo hills,2011,rice,8432.0,12419.0,1.47
meghalaya,south garo hills,1999,rice,9030.0,10631.0,1.18
meghalaya,west garo hills,2000,rice,37421.0,58923.0,1.57
meghalaya,west garo hills,2006,rice,42970.0,90022.0,2.09
meghalaya,west garo hills,2007,rice,45055.0,98095.0,2.18
meghalaya,west garo hills,1999,rice,37352.0,57978.0,1.55
meghalaya,west garo hills,2010,rice,46692.0,100302.0,2.15
meghalaya,west garo hills,2005,rice,43288.0,90239.0,2.08
meghalaya,west garo hills,2008,rice,46526.0,99321.0,2.13
meghalaya,west garo hills,2009,rice,46614.0,99620.0,2.14
meghalaya,west garo hills,2011,rice,47305.0,115294.0,2.44
meghalaya,west khasi hills,1999,rice,9030.0,13528.0,1.5
meghalaya,west khasi hills,2010,rice,7815.0,11488.0,1.47
meghalaya,west khasi hills,2005,rice,9001.0,15376.0,1.71
meghalaya,west khasi hills,2011,rice,7825.0,11488.0,1.47
meghalaya,west khasi hills,2008,rice,7791.0,11026.0,1.42
meghalaya,west khasi hills,2006,rice,7789.0,15279.0,1.96
meghalaya,west khasi hills,2007,rice,7783.0,15262.0,1.96
meghalaya,west khasi hills,2000,rice,8942.0,13442.0,1.5
meghalaya,west khasi hills,2009,rice,7806.0,11061.0,1.42
mizoram,mizoram s.w. average,1998,corn,2034.0,3306.0,1.63
mizoram,mizoram s.w. average,1998,rice,18519.0,27347.0,1.48
mizoram,mizoram s.w. average,1998,rice,14521.0,21766.0,1.5
mizoram,mizoram s.w. average,2006,rice,8949.0,946.0,0.11
mizoram,mizoram s.w. average,2006,corn,810.0,1914.0,2.36
mizoram,mizoram s.w. average,1998,rice,17417.0,29180.0,1.68
mizoram,mizoram s.w. average,1998,corn,1052.0,2388.0,2.27
mizoram,mizoram s.w. average,2006,corn,588.0,679.0,1.15
mizoram,mizoram s.w. average,2001,corn,947.0,1836.0,1.94
mizoram,mizoram s.w. average,2006,rice,9091.0,11873.0,1.31
mizoram,mizoram s.w. average,1998,corn,1792.0,4515.0,2.52
mizoram,mizoram s.w. average,2008,rice,8633.0,8681.0,1.01
mizoram,mizoram s.w. average,2000,corn,628.0,999.0,1.59
mizoram,mizoram s.w. average,1999,corn,619.0,970.0,1.57
mizoram,mizoram s.w. average,1999,corn,2535.0,5191.0,2.05
mizoram,mizoram s.w. average,1998,rice,12200.0,22991.0,1.88
mizoram,mizoram s.w. average,1998,rice,5735.0,9529.0,1.66
mizoram,mizoram s.w. average,2003,corn,2731.0,4915.0,1.8
mizoram,mizoram s.w. average,1999,corn,539.0,853.0,1.58
mizoram,mizoram s.w. average,2000,corn,1109.0,2419.0,2.18
mizoram,mizoram s.w. average,2000,corn,3170.0,9585.0,3.02
mizoram,mizoram s.w. average,2007,rice,3931.0,974.0,0.25
mizoram,mizoram s.w. average,2007,corn,380.0,39.0,0.1
mizoram,mizoram s.w. average,2000,corn,540.0,810.0,1.5
mizoram,mizoram s.w. average,2008,corn,967.0,422.0,0.44
mizoram,mizoram s.w. average,2006,corn,2047.0,5439.0,2.66
mizoram,mizoram s.w. average,2008,rice,4020.0,3143.0,0.78
mizoram,mizoram s.w. average,2006,rice,4845.0,1930.0,0.4
mizoram,mizoram s.w. average,2008,corn,1852.0,949.0,0.51
mizoram,mizoram s.w. average,2006,corn,1526.0,2688.0,1.76
mizoram,mizoram s.w. average,2006,corn,1442.0,2138.0,1.48
mizoram,mizoram s.w. average,2006,corn,1466.0,3957.0,2.7
mizoram,mizoram s.w. average,2009,rice,8061.0,10428.0,1.29
mizoram,mizoram s.w. average,2006,rice,7590.0,6160.0,0.81
mizoram,mizoram s.w. average,2005,corn,976.0,1869.0,1.91
mizoram,mizoram s.w. average,2007,rice,13612.0,5370.0,0.39
mizoram,mizoram s.w. average,2007,corn,2195.0,109.0,0.05
mizoram,mizoram s.w. average,2007,rice,7055.0,2812.0,0.4
mizoram,mizoram s.w. average,2007,rice,5067.0,595.0,0.12
mizoram,mizoram s.w. average,2007,corn,670.0,145.0,0.22
mizoram,mizoram s.w. average,2007,corn,1790.0,216.0,0.12
mizoram,mizoram s.w. average,2008,corn,859.0,1190.0,1.39
mizoram,mizoram s.w. average,2003,corn,907.0,1811.0,2.0
mizoram,mizoram s.w. average,2005,corn,1066.0,2081.0,1.95
mizoram,mizoram s.w. average,2008,corn,1381.0,1703.0,1.23
mizoram,mizoram s.w. average,2005,corn,1604.0,4014.0,2.5
mizoram,mizoram s.w. average,2002,corn,948.0,1838.0,1.94
mizoram,mizoram s.w. average,2007,rice,8537.0,1404.0,0.16
mizoram,mizoram s.w. average,2002,corn,2663.0,5366.0,2.02
mizoram,mizoram s.w. average,2002,corn,2108.0,3794.0,1.8
mizoram,mizoram s.w. average,2009,corn,714.0,975.0,1.37
mizoram,mizoram s.w. average,2003,corn,2008.0,3694.0,1.84
mizoram,mizoram s.w. average,2008,corn,1429.0,2137.0,1.5
mizoram,mizoram s.w. average,2005,corn,1814.0,2819.0,1.55
mizoram,mizoram s.w. average,2005,corn,731.0,1463.0,2.0
mizoram,mizoram s.w. average,2005,corn,1450.0,4196.0,2.89
mizoram,mizoram s.w. average,2009,corn,1520.0,2408.0,1.58
mizoram,mizoram s.w. average,2002,corn,700.0,2276.0,3.25
mizoram,mizoram s.w. average,2003,corn,1464.0,2838.0,1.94
mizoram,mizoram s.w. average,2001,corn,3399.0,9798.0,2.88
mizoram,mizoram s.w. average,2001,corn,545.0,824.0,1.51
mizoram,mizoram s.w. average,2002,corn,1070.0,1605.0,1.5
mizoram,mizoram s.w. average,2003,corn,1534.0,3684.0,2.4
mizoram,mizoram s.w. average,2009,corn,1465.0,2121.0,1.45
nagaland,dimapur,2011,rice,45480.0,105100.0,2.31
nagaland,dimapur,2004,rice,33980.0,63390.0,1.87
nagaland,dimapur,2012,rice,46190.0,111230.0,2.41
nagaland,dimapur,2013,rice,47120.0,116800.0,2.48
nagaland,mon,2012,rice,20250.0,41330.0,2.04
nagaland,mon,2013,rice,20720.0,43000.0,2.08
nagaland,mon,2011,rice,19920.0,38190.0,1.92
nagaland,nagaland s.w. average,2000,rice,27420.0,48990.0,1.79
nagaland,nagaland s.w. average,2001,rice,27550.0,49280.0,1.79
nagaland,nagaland s.w. average,2001,rice,20290.0,31230.0,1.54
nagaland,nagaland s.w. average,2003,rice,19480.0,28730.0,1.47
nagaland,nagaland s.w. average,2003,rice,29810.0,60350.0,2.02
nagaland,nagaland s.w. average,2005,rice,16020.0,23980.0,1.5
nagaland,nagaland s.w. average,2005,rice,34750.0,63640.0,1.83
nagaland,nagaland s.w. average,2006,rice,35080.0,55250.0,1.57
nagaland,nagaland s.w. average,2006,rice,17090.0,25900.0,1.52
nagaland,nagaland s.w. average,2007,rice,18710.0,33020.0,1.76
nagaland,nagaland s.w. average,2007,rice,30580.0,68610.0,2.24
nagaland,nagaland s.w. average,2010,rice,12880.0,24520.0,1.9
nagaland,nagaland s.w. average,2010,rice,44930.0,102780.0,2.29
nagaland,wokha,2013,corn,5230.0,10320.0,1.97
nagaland,wokha,2011,corn,5190.0,10130.0,1.95
nagaland,wokha,2004,rice,15780.0,23930.0,1.52
nagaland,wokha,2012,corn,5200.0,10160.0,1.95
nagaland,zunheboto,2004,corn,5620.0,10320.0,1.84
orissa,anugul,2012,rice,256000.0,175000.0,0.68
orissa,anugul,2005,corn,1980.0,1565.0,0.79
orissa,anugul,2010,rice,84000.0,47000.0,0.56
orissa,anugul,2007,rice,105000.0,88000.0,0.84
orissa,anugul,2012,corn,1154.0,1125.0,0.98
orissa,anugul,2006,corn,995.0,719.0,0.72
orissa,anugul,2006,rice,113000.0,152000.0,1.35
orissa,anugul,2009,rice,105000.0,103000.0,0.98
orissa,anugul,2009,corn,803.0,496.0,0.62
orissa,anugul,2005,rice,228000.0,348000.0,1.53
orissa,anugul,2008,corn,910.0,621.0,0.68
orissa,anugul,2007,corn,1034.0,701.0,0.68
orissa,anugul,2013,corn,546.0,603.0,1.1
orissa,anugul,2011,rice,79000.0,78000.0,0.99
orissa,anugul,2011,corn,889.0,793.0,0.89
orissa,anugul,2008,rice,99000.0,132000.0,1.33
orissa,anugul,2010,corn,982.0,891.0,0.91
orissa,anugul,2013,rice,78000.0,150000.0,1.92
orissa,balangir,2005,corn,1624.0,861.0,0.53
orissa,balangir,2008,corn,947.0,664.0,0.7
orissa,balangir,2009,rice,221000.0,339000.0,1.53
orissa,balangir,2008,rice,215000.0,307000.0,1.43
orissa,balangir,2011,corn,1029.0,657.0,0.64
orissa,balangir,2006,rice,214000.0,315000.0,1.47
orissa,balangir,2012,rice,817000.0,633000.0,0.77
orissa,balangir,2006,corn,728.0,383.0,0.53
orissa,balangir,2009,corn,985.0,672.0,0.68
orissa,balangir,2011,rice,174000.0,74000.0,0.43
orissa,balangir,2007,rice,216000.0,390000.0,1.81
orissa,balangir,2010,rice,212000.0,398000.0,1.88
orissa,balangir,2005,rice,458000.0,602000.0,1.31
orissa,balangir,2013,corn,1400.0,2829.0,2.02
orissa,balangir,2010,corn,1555.0,1202.0,0.77
orissa,balangir,2007,corn,760.0,539.0,0.71
orissa,balangir,2013,rice,204000.0,651000.0,3.19
orissa,balangir,2012,corn,932.0,1194.0,1.28
orissa,baleshwar,2009,rice,241000.0,381000.0,1.58
orissa,baleshwar,2012,rice,458000.0,364000.0,0.79
orissa,baleshwar,2010,rice,239000.0,437000.0,1.83
orissa,baleshwar,2006,corn,3.0,13.0,4.4
orissa,baleshwar,2006,rice,251000.0,359000.0,1.43
orissa,baleshwar,2008,rice,246000.0,346000.0,1.41
orissa,baleshwar,2011,rice,236000.0,498000.0,2.11
orissa,baleshwar,2007,rice,241000.0,389000.0,1.61
orissa,baleshwar,2005,rice,494000.0,750000.0,1.52
orissa,baleshwar,2013,rice,226000.0,282000.0,1.25
orissa,baleshwar,2005,corn,2.0,11.0,5.4
orissa,bargarh,2009,corn,132.0,155.0,1.17
orissa,bargarh,2013,rice,325000.0,741000.0,2.28
orissa,bargarh,2010,rice,303000.0,695000.0,2.29
orissa,bargarh,2005,rice,580000.0,1100000.0,1.9
orissa,bargarh,2007,rice,301000.0,634000.0,2.11
orissa,bargarh,2011,corn,122.0,159.0,1.3
orissa,bargarh,2011,rice,306000.0,649000.0,2.12
orissa,bargarh,2007,corn,51.0,58.0,1.13
orissa,bargarh,2005,corn,154.0,197.0,1.28
orissa,bargarh,2009,rice,312000.0,681000.0,2.18
orissa,bargarh,2013,corn,109.0,189.0,1.73
orissa,bargarh,2006,corn,52.0,59.0,1.13
orissa,bargarh,2012,corn,126.0,185.0,1.47
orissa,bargarh,2006,rice,300000.0,604000.0,2.01
orissa,bargarh,2012,rice,920000.0,952000.0,1.03
orissa,bargarh,2008,corn,116.0,153.0,1.32
orissa,bargarh,2010,corn,152.0,206.0,1.35
orissa,bargarh,2008,rice,305000.0,624000.0,2.05
orissa,baudh,2011,rice,65000.0,76000.0,1.17
orissa,baudh,2013,rice,68000.0,122000.0,1.79
orissa,baudh,2006,rice,71000.0,112000.0,1.58
orissa,baudh,2007,rice,65000.0,107000.0,1.65
orissa,baudh,2009,rice,64000.0,117000.0,1.83
orissa,baudh,2005,rice,136000.0,208000.0,1.53
orissa,baudh,2008,rice,71000.0,92000.0,1.3
orissa,baudh,2012,rice,241000.0,176000.0,0.73
orissa,baudh,2010,rice,65000.0,78000.0,1.2
orissa,bhadrak,2012,rice,514000.0,355000.0,0.69
orissa,bhadrak,2010,rice,158000.0,289000.0,1.83
orissa,bhadrak,2011,rice,174000.0,286000.0,1.64
orissa,bhadrak,2005,rice,356000.0,674000.0,1.89
orissa,bhadrak,2006,rice,171000.0,298000.0,1.74
orissa,bhadrak,2009,rice,173000.0,323000.0,1.87
orissa,bhadrak,2013,rice,168000.0,247000.0,1.47
orissa,bhadrak,2008,rice,180000.0,339000.0,1.88
orissa,bhadrak,2007,rice,177000.0,307000.0,1.73
orissa,cuttack,2006,corn,49.0,74.0,1.51
orissa,cuttack,2009,rice,141000.0,290000.0,2.06
orissa,cuttack,2012,corn,11.0,16.0,1.45
orissa,cuttack,2005,corn,66.0,66.0,0.99
orissa,cuttack,2010,rice,136000.0,246000.0,1.81
orissa,cuttack,2007,rice,151000.0,252000.0,1.67
orissa,cuttack,2011,corn,17.0,41.0,2.4
orissa,cuttack,2011,rice,138000.0,261000.0,1.89
orissa,cuttack,2007,corn,30.0,44.0,1.47
orissa,cuttack,2009,corn,31.0,61.0,1.96
orissa,cuttack,2010,corn,37.0,73.0,1.98
orissa,cuttack,2012,rice,504000.0,382000.0,0.76
orissa,cuttack,2006,rice,138000.0,205000.0,1.49
orissa,cuttack,2008,corn,25.0,48.0,1.91
orissa,cuttack,2013,rice,121000.0,177000.0,1.46
orissa,cuttack,2005,rice,304000.0,602000.0,1.98
orissa,cuttack,2008,rice,133000.0,187000.0,1.41
orissa,debagarh,2010,corn,218.0,267.0,1.22
orissa,debagarh,2007,corn,136.0,103.0,0.75
orissa,debagarh,2012,rice,154000.0,118000.0,0.77
orissa,debagarh,2005,corn,336.0,224.0,0.67
orissa,debagarh,2005,rice,108000.0,136000.0,1.26
orissa,debagarh,2006,corn,240.0,225.0,0.94
orissa,debagarh,2012,corn,105.0,127.0,1.21
orissa,debagarh,2008,rice,45000.0,56000.0,1.24
orissa,debagarh,2010,rice,42000.0,30000.0,0.71
orissa,debagarh,2013,corn,44.0,64.0,1.46
orissa,debagarh,2009,corn,71.0,68.0,0.95
orissa,debagarh,2006,rice,53000.0,67000.0,1.26
orissa,debagarh,2009,rice,43000.0,47000.0,1.09
orissa,debagarh,2008,corn,124.0,106.0,0.85
orissa,debagarh,2011,rice,38000.0,61000.0,1.61
orissa,debagarh,2011,corn,104.0,118.0,1.13
orissa,debagarh,2013,rice,52000.0,125000.0,2.4
orissa,debagarh,2007,rice,44000.0,59000.0,1.34
orissa,dhenkanal,2012,rice,308000.0,227000.0,0.74
orissa,dhenkanal,2013,rice,93000.0,248000.0,2.67
orissa,dhenkanal,2011,corn,80.0,89.0,1.12
orissa,dhenkanal,2009,rice,110000.0,169000.0,1.54
orissa,dhenkanal,2006,corn,120.0,97.0,0.81
orissa,dhenkanal,2007,corn,106.0,97.0,0.92
orissa,dhenkanal,2013,corn,36.0,45.0,1.25
orissa,dhenkanal,2005,rice,244000.0,454000.0,1.86
orissa,dhenkanal,2007,rice,117000.0,221000.0,1.89
orissa,dhenkanal,2008,corn,72.0,78.0,1.08
orissa,dhenkanal,2009,corn,48.0,42.0,0.88
orissa,dhenkanal,2008,rice,112000.0,183000.0,1.63
orissa,dhenkanal,2012,corn,164.0,297.0,1.81
orissa,dhenkanal,2005,corn,356.0,319.0,0.9
orissa,dhenkanal,2010,rice,92000.0,126000.0,1.37
orissa,dhenkanal,2006,rice,114000.0,162000.0,1.42
orissa,dhenkanal,2011,rice,93000.0,193000.0,2.08
orissa,dhenkanal,2010,corn,258.0,437.0,1.69
orissa,gajapati,2010,corn,9358.0,14377.0,1.54
orissa,gajapati,2006,rice,39000.0,68000.0,1.74
orissa,gajapati,2009,corn,9063.0,11523.0,1.27
orissa,gajapati,2013,rice,38000.0,34000.0,0.89
orissa,gajapati,2010,rice,38000.0,74000.0,1.95
orissa,gajapati,2011,corn,10311.0,19916.0,1.93
orissa,gajapati,2008,rice,36000.0,43000.0,1.19
orissa,gajapati,2009,rice,33000.0,48000.0,1.45
orissa,gajapati,2007,corn,7945.0,13870.0,1.75
orissa,gajapati,2007,rice,40000.0,74000.0,1.85
orissa,gajapati,2012,corn,11105.0,21257.0,1.91
orissa,gajapati,2005,corn,16396.0,25928.0,1.58
orissa,gajapati,2005,rice,66000.0,94000.0,1.42
orissa,gajapati,2006,corn,9288.0,14256.0,1.53
orissa,gajapati,2012,rice,99000.0,68000.0,0.69
orissa,ganjam,2009,corn,1072.0,1610.0,1.5
orissa,ganjam,2007,rice,273000.0,612000.0,2.24
orissa,ganjam,2008,corn,459.0,613.0,1.33
orissa,ganjam,2010,rice,274000.0,432000.0,1.58
orissa,ganjam,2011,corn,1292.0,2384.0,1.84
orissa,ganjam,2009,rice,278000.0,563000.0,2.03
orissa,ganjam,2007,corn,862.0,1205.0,1.4
orissa,ganjam,2011,rice,262000.0,153000.0,0.58
orissa,ganjam,2013,rice,252000.0,92000.0,0.37
orissa,ganjam,2012,rice,714000.0,458000.0,0.64
orissa,ganjam,2005,corn,1284.0,1633.0,1.27
orissa,ganjam,2006,rice,274000.0,571000.0,2.08
orissa,ganjam,2006,corn,1013.0,1377.0,1.36
orissa,ganjam,2010,corn,928.0,1467.0,1.58
orissa,ganjam,2013,corn,760.0,1366.0,1.8
orissa,ganjam,2012,corn,1010.0,1727.0,1.71
orissa,ganjam,2008,rice,276000.0,467000.0,1.69
orissa,ganjam,2005,rice,496000.0,678000.0,1.37
orissa,jagatsinghapur,2006,rice,93000.0,137000.0,1.47
orissa,jagatsinghapur,2011,rice,81000.0,195000.0,2.41
orissa,jagatsinghapur,2009,rice,83000.0,165000.0,1.99
orissa,jagatsinghapur,2008,rice,91000.0,177000.0,1.95
orissa,jagatsinghapur,2012,rice,282000.0,212000.0,0.75
orissa,jagatsinghapur,2007,rice,89000.0,154000.0,1.73
orissa,jagatsinghapur,2010,rice,88000.0,137000.0,1.56
orissa,jagatsinghapur,2005,rice,182000.0,338000.0,1.86
orissa,jagatsinghapur,2013,rice,81000.0,162000.0,2.0
orissa,jajapur,2007,corn,28.0,20.0,0.7
orissa,jajapur,2011,rice,121000.0,133000.0,1.1
orissa,jajapur,2008,rice,139000.0,209000.0,1.5
orissa,jajapur,2010,rice,126000.0,173000.0,1.37
orissa,jajapur,2005,rice,276000.0,478000.0,1.73
orissa,jajapur,2009,rice,143000.0,257000.0,1.8
orissa,jajapur,2012,rice,335000.0,217000.0,0.65
orissa,jajapur,2009,corn,47.0,59.0,1.25
orissa,jajapur,2013,rice,126000.0,134000.0,1.06
orissa,jajapur,2005,corn,246.0,233.0,0.95
orissa,jajapur,2007,rice,134000.0,204000.0,1.52
orissa,jajapur,2006,rice,133000.0,178000.0,1.34
orissa,jharsuguda,2012,corn,64.0,138.0,2.15
orissa,jharsuguda,2005,rice,122000.0,204000.0,1.67
orissa,jharsuguda,2006,rice,61000.0,112000.0,1.84
orissa,jharsuguda,2010,corn,78.0,148.0,1.9
orissa,jharsuguda,2008,rice,54000.0,101000.0,1.87
orissa,jharsuguda,2009,rice,48000.0,20000.0,0.42
orissa,jharsuguda,2010,rice,53000.0,32000.0,0.6
orissa,jharsuguda,2007,corn,3.0,4.0,1.47
orissa,jharsuguda,2012,rice,136000.0,100000.0,0.74
orissa,jharsuguda,2007,rice,58000.0,102000.0,1.76
orissa,jharsuguda,2011,rice,39000.0,46000.0,1.18
orissa,jharsuguda,2009,corn,12.0,11.0,0.92
orissa,jharsuguda,2013,rice,40000.0,51000.0,1.28
orissa,jharsuguda,2013,corn,51.0,111.0,2.17
orissa,jharsuguda,2005,corn,14.0,15.0,1.09
orissa,kalahandi,2009,corn,1719.0,1527.0,0.89
orissa,kalahandi,2010,corn,2676.0,3414.0,1.28
orissa,kalahandi,2005,rice,576000.0,614000.0,1.07
orissa,kalahandi,2007,corn,1430.0,1080.0,0.76
orissa,kalahandi,2010,rice,276000.0,635000.0,2.3
orissa,kalahandi,2013,corn,3827.0,5849.0,1.53
orissa,kalahandi,2012,corn,2701.0,3504.0,1.3
orissa,kalahandi,2012,rice,752000.0,655000.0,0.87
orissa,kalahandi,2013,rice,249000.0,620000.0,2.49
orissa,kalahandi,2009,rice,280000.0,425000.0,1.52
orissa,kalahandi,2008,corn,1296.0,1110.0,0.86
orissa,kalahandi,2011,corn,2755.0,3079.0,1.12
orissa,kalahandi,2006,rice,262000.0,289000.0,1.1
orissa,kalahandi,2011,rice,214000.0,205000.0,0.96
orissa,kalahandi,2005,corn,2840.0,1862.0,0.66
orissa,kalahandi,2007,rice,273000.0,356000.0,1.3
orissa,kalahandi,2006,corn,1411.0,906.0,0.64
orissa,kalahandi,2008,rice,268000.0,345000.0,1.29
orissa,kandhamal,2009,corn,2901.0,2445.0,0.84
orissa,kandhamal,2013,corn,2042.0,1972.0,0.97
orissa,kandhamal,2005,rice,112000.0,144000.0,1.29
orissa,kandhamal,2013,rice,46000.0,71000.0,1.54
orissa,kandhamal,2011,rice,38000.0,42000.0,1.11
orissa,kandhamal,2012,rice,114000.0,72000.0,0.63
orissa,kandhamal,2009,rice,48000.0,64000.0,1.33
orissa,kandhamal,2010,rice,54000.0,70000.0,1.3
orissa,kandhamal,2010,corn,3425.0,4141.0,1.21
orissa,kandhamal,2006,rice,55000.0,75000.0,1.36
orissa,kandhamal,2006,corn,3464.0,2728.0,0.79
orissa,kandhamal,2008,corn,3587.0,3825.0,1.07
orissa,kandhamal,2007,corn,3751.0,3687.0,0.98
orissa,kandhamal,2008,rice,54000.0,73000.0,1.35
orissa,kandhamal,2011,corn,3188.0,4049.0,1.27
orissa,kandhamal,2007,rice,55000.0,73000.0,1.33
orissa,kandhamal,2005,corn,8298.0,7468.0,0.9
orissa,kandhamal,2012,corn,2377.0,2192.0,0.92
orissa,kendrapara,2006,rice,136000.0,150000.0,1.1
orissa,kendrapara,2009,rice,143000.0,239000.0,1.67
orissa,kendrapara,2005,rice,280000.0,468000.0,1.67
orissa,kendrapara,2012,rice,399000.0,266000.0,0.67
orissa,kendrapara,2010,rice,135000.0,167000.0,1.24
orissa,kendrapara,2008,rice,143000.0,198000.0,1.38
orissa,kendrapara,2011,rice,135000.0,204000.0,1.51
orissa,kendrapara,2007,rice,141000.0,196000.0,1.39
orissa,kendrapara,2013,rice,135000.0,157000.0,1.16
orissa,kendujhar,2005,rice,402000.0,564000.0,1.4
orissa,kendujhar,2007,corn,3060.0,2600.0,0.85
orissa,kendujhar,2012,corn,2427.0,3627.0,1.49
orissa,kendujhar,2011,corn,2044.0,2643.0,1.29
orissa,kendujhar,2009,rice,195000.0,278000.0,1.43
orissa,kendujhar,2008,corn,2051.0,1442.0,0.7
orissa,kendujhar,2007,rice,207000.0,336000.0,1.62
orissa,kendujhar,2010,rice,181000.0,192000.0,1.06
orissa,kendujhar,2005,corn,6254.0,4191.0,0.67
orissa,kendujhar,2011,rice,172000.0,289000.0,1.68
orissa,kendujhar,2009,corn,2413.0,2371.0,0.98
orissa,kendujhar,2013,corn,1429.0,2559.0,1.79
orissa,kendujhar,2008,rice,207000.0,274000.0,1.32
orissa,kendujhar,2006,rice,192000.0,261000.0,1.36
orissa,kendujhar,2012,rice,445000.0,285000.0,0.64
orissa,kendujhar,2010,corn,3728.0,5878.0,1.58
orissa,kendujhar,2006,corn,3069.0,2517.0,0.82
orissa,kendujhar,2013,rice,176000.0,273000.0,1.55
orissa,khordha,2012,rice,291000.0,205000.0,0.7
orissa,khordha,2012,corn,27.0,74.0,2.75
orissa,khordha,2006,corn,11.0,17.0,1.55
orissa,khordha,2013,rice,98000.0,80000.0,0.82
orissa,khordha,2011,rice,97000.0,149000.0,1.54
orissa,khordha,2009,rice,114000.0,209000.0,1.83
orissa,khordha,2007,rice,110000.0,177000.0,1.61
orissa,khordha,2011,corn,47.0,87.0,1.86
orissa,khordha,2007,corn,7.0,7.0,0.96
orissa,khordha,2010,rice,101000.0,169000.0,1.67
orissa,khordha,2013,corn,25.0,67.0,2.68
orissa,khordha,2010,corn,60.0,131.0,2.18
orissa,khordha,2006,rice,122000.0,196000.0,1.61
orissa,khordha,2005,corn,14.0,15.0,1.07
orissa,khordha,2008,rice,123000.0,161000.0,1.31
orissa,khordha,2008,corn,12.0,21.0,1.78
orissa,khordha,2005,rice,242000.0,412000.0,1.7
orissa,koraput,2009,rice,117000.0,156000.0,1.33
orissa,koraput,2012,rice,311000.0,242000.0,0.78
orissa,koraput,2009,corn,3278.0,4313.0,1.32
orissa,koraput,2007,rice,130000.0,245000.0,1.88
orissa,koraput,2007,corn,3562.0,4813.0,1.35
orissa,koraput,2008,corn,2723.0,3406.0,1.25
orissa,koraput,2011,corn,5903.0,10514.0,1.78
orissa,koraput,2006,corn,2856.0,3250.0,1.14
orissa,koraput,2013,corn,5379.0,10776.0,2.0
orissa,koraput,2006,rice,132000.0,221000.0,1.67
orissa,koraput,2005,rice,276000.0,446000.0,1.62
orissa,koraput,2010,rice,134000.0,250000.0,1.87
orissa,koraput,2010,corn,5000.0,8451.0,1.69
orissa,koraput,2013,rice,133000.0,355000.0,2.67
orissa,koraput,2011,rice,118000.0,172000.0,1.46
orissa,koraput,2005,corn,5926.0,6464.0,1.09
orissa,koraput,2012,corn,6621.0,11505.0,1.74
orissa,koraput,2008,rice,131000.0,209000.0,1.6
orissa,malkangiri,2012,corn,1001.0,1045.0,1.04
orissa,malkangiri,2005,rice,190000.0,258000.0,1.36
orissa,malkangiri,2012,rice,273000.0,182000.0,0.67
orissa,malkangiri,2009,corn,784.0,808.0,1.03
orissa,malkangiri,2006,rice,89000.0,122000.0,1.37
orissa,malkangiri,2009,rice,94000.0,110000.0,1.17
orissa,malkangiri,2013,corn,1031.0,1279.0,1.24
orissa,malkangiri,2013,rice,99000.0,174000.0,1.76
orissa,malkangiri,2007,corn,905.0,1049.0,1.16
orissa,malkangiri,2011,rice,94000.0,52000.0,0.55
orissa,malkangiri,2005,corn,1778.0,1704.0,0.96
orissa,malkangiri,2008,rice,94000.0,111000.0,1.18
orissa,malkangiri,2008,corn,756.0,862.0,1.14
orissa,malkangiri,2010,corn,1286.0,1543.0,1.2
orissa,malkangiri,2006,corn,908.0,875.0,0.96
orissa,malkangiri,2011,corn,1009.0,1185.0,1.17
orissa,malkangiri,2007,rice,92000.0,140000.0,1.52
