Region1,Region2,Crop,Year,Area planted,Area harvested,Production,Yield
cordoba,san alberto,corn,2002,4700.0,4700.0,29610.0,6.3
cordoba,san alberto,corn,2003,4700.0,4700.0,23500.0,5.0
cordoba,san alberto,corn,2004,4700.0,4700.0,16450.0,3.5
cordoba,san alberto,corn,2005,2000.0,2000.0,7800.0,3.9
cordoba,san alberto,corn,2006,2000.0,2000.0,9000.0,4.5
cordoba,san alberto,corn,2007,2200.0,2200.0,9020.0,4.1
cordoba,san alberto,corn,2008,2500.0,2500.0,16250.0,6.5
cordoba,san alberto,corn,2009,1800.0,1800.0,12600.0,7.0
cordoba,san alberto,corn,2010,1800.0,1800.0,13500.0,7.5
cordoba,san alberto,corn,2011,1800.0,1800.0,16770.0,9.31667
cordoba,san alberto,corn,2012,1700.0,1700.0,5950.0,3.5
cordoba,san alberto,corn,2013,1700.0,1350.0,9450.0,7.0
cordoba,san alberto,corn,2014,1700.0,1520.0,9120.0,6.0
cordoba,san alberto,corn,2015,1300.0,1200.0,6000.0,5.0
cordoba,san alberto,corn,2016,1000.0,1000.0,5800.0,5.8
cordoba,san javier,corn,2001,8000.0,7200.0,32400.0,4.5
cordoba,san javier,corn,2002,8400.0,8400.0,52920.0,6.3
cordoba,san javier,corn,2003,8400.0,8400.0,42000.0,5.0
cordoba,san javier,corn,2004,8400.0,8400.0,29400.0,3.5
cordoba,san javier,corn,2005,6000.0,6000.0,24600.0,4.1
cordoba,san javier,corn,2006,6000.0,6000.0,16800.0,2.8
cordoba,san javier,corn,2007,6600.0,6600.0,28380.0,4.3
cordoba,san javier,corn,2008,6600.0,6600.0,42900.0,6.5
cordoba,san javier,corn,2009,5000.0,5000.0,35000.0,7.0
cordoba,san javier,corn,2010,5000.0,5000.0,40000.0,8.0
cordoba,san javier,corn,2011,5000.0,5000.0,46580.0,9.316
cordoba,san javier,corn,2012,5000.0,4000.0,32000.0,8.0
cordoba,san javier,corn,2013,5000.0,4000.0,32000.0,8.0
cordoba,san javier,corn,2014,5000.0,4600.0,36800.0,8.0
cordoba,san javier,corn,2015,4000.0,4000.0,36000.0,9.0
cordoba,san javier,corn,2016,3000.0,3000.0,26400.0,8.8
cordoba,san justo,corn,2001,40000.0,31000.0,182900.0,5.9
cordoba,san justo,corn,2002,43000.0,39000.0,261300.0,6.7
cordoba,san justo,corn,2003,70000.0,48000.0,360000.0,7.5
cordoba,san justo,corn,2004,65000.0,40000.0,216000.0,5.4
cordoba,san justo,corn,2005,68000.0,58000.0,435000.0,7.5
cordoba,san justo,corn,2006,65000.0,50000.0,280000.0,5.6
cordoba,san justo,corn,2007,68000.0,42000.0,336000.0,8.0
cordoba,san justo,corn,2008,75000.0,54000.0,270000.0,5.0
cordoba,san justo,corn,2009,60000.0,19000.0,85500.0,4.5
cordoba,san justo,corn,2010,60000.0,38300.0,325550.0,8.5
cordoba,san justo,corn,2011,65000.0,44000.0,273240.0,6.21
cordoba,san justo,corn,2012,75000.0,45000.0,243000.0,5.4
cordoba,san justo,corn,2013,238700.0,210550.0,1473850.0,7.0
cordoba,san justo,corn,2014,191000.0,162000.0,1296000.0,8.0
cordoba,san justo,corn,2015,200000.0,125000.0,1100000.0,8.8
cordoba,san justo,corn,2016,155000.0,107000.0,823900.0,7.7
cordoba,santa maria,corn,2001,6000.0,6000.0,36600.0,6.1
cordoba,santa maria,corn,2002,6000.0,6000.0,42000.0,7.0
cordoba,santa maria,corn,2003,5500.0,5500.0,30800.0,5.6
cordoba,santa maria,corn,2004,5000.0,5000.0,21000.0,4.2
cordoba,santa maria,corn,2005,5500.0,5500.0,46750.0,8.5
cordoba,santa maria,corn,2006,12000.0,12000.0,66000.0,5.5
cordoba,santa maria,corn,2007,11600.0,11400.0,102600.0,9.0
cordoba,santa maria,corn,2008,16100.0,14600.0,65700.0,4.5
cordoba,santa maria,corn,2009,14000.0,14000.0,84000.0,6.0
cordoba,santa maria,corn,2010,10000.0,9800.0,63700.0,6.5
cordoba,santa maria,corn,2011,27000.0,26700.0,138170.0,5.17491
cordoba,santa maria,corn,2012,20000.0,18000.0,111600.0,6.2
cordoba,santa maria,corn,2013,20000.0,20000.0,130000.0,6.5
cordoba,santa maria,corn,2014,19100.0,17300.0,138400.0,8.0
cordoba,santa maria,corn,2015,21000.0,19800.0,154440.0,7.8
cordoba,santa maria,corn,2016,27300.0,24575.0,191685.0,7.8
cordoba,sobremonte,corn,2001,10000.0,9100.0,47320.0,5.2
cordoba,sobremonte,corn,2002,9000.0,8800.0,62480.0,7.1
cordoba,sobremonte,corn,2003,9000.0,7800.0,53040.0,6.8
cordoba,sobremonte,corn,2004,9000.0,9000.0,51300.0,5.7
cordoba,sobremonte,corn,2005,9000.0,2000.0,10600.0,5.3
cordoba,sobremonte,corn,2006,9000.0,7500.0,42750.0,5.7
cordoba,sobremonte,corn,2007,8000.0,8000.0,62400.0,7.8
cordoba,sobremonte,corn,2008,8000.0,8000.0,46400.0,5.8
cordoba,sobremonte,corn,2009,4000.0,4000.0,16400.0,4.1
cordoba,sobremonte,corn,2010,4000.0,4000.0,26000.0,6.5
cordoba,sobremonte,corn,2011,5000.0,2000.0,8280.0,4.14
cordoba,sobremonte,corn,2012,5000.0,1000.0,5300.0,5.3
cordoba,sobremonte,corn,2013,5000.0,0.0,0.0,0.0
cordoba,sobremonte,corn,2014,3900.0,3600.0,21600.0,6.0
cordoba,sobremonte,corn,2015,5000.0,4400.0,29920.0,6.8
cordoba,sobremonte,corn,2016,3000.0,2800.0,17640.0,6.3
cordoba,tercero arriba,corn,2001,21000.0,21000.0,121800.0,5.8
cordoba,tercero arriba,corn,2002,29000.0,21000.0,142800.0,6.8
cordoba,tercero arriba,corn,2003,26500.0,15500.0,105400.0,6.8
cordoba,tercero arriba,corn,2004,32000.0,23500.0,124550.0,5.3
cordoba,tercero arriba,corn,2005,41000.0,33000.0,273900.0,8.3
cordoba,tercero arriba,corn,2006,68000.0,60000.0,300000.0,5.0
cordoba,tercero arriba,corn,2007,67700.0,59700.0,513420.0,8.6
cordoba,tercero arriba,corn,2008,85000.0,75500.0,453000.0,6.0
cordoba,tercero arriba,corn,2009,76500.0,68500.0,548000.0,8.0
cordoba,tercero arriba,corn,2010,73500.0,65300.0,522400.0,8.0
cordoba,tercero arriba,corn,2011,73500.0,64700.0,368310.0,5.6925799999999995
cordoba,tercero arriba,corn,2012,73500.0,54300.0,325800.0,6.0
cordoba,tercero arriba,corn,2013,73500.0,65500.0,425750.0,6.5
cordoba,tercero arriba,corn,2014,70000.0,51300.0,425790.0,8.3
cordoba,tercero arriba,corn,2015,83700.0,63700.0,496860.0,7.8
cordoba,tercero arriba,corn,2016,88900.0,67460.0,499204.0,7.4
cordoba,totoral,corn,2001,25000.0,24500.0,144550.0,5.9
cordoba,totoral,corn,2002,23000.0,22500.0,166500.0,7.4
cordoba,totoral,corn,2003,26000.0,25200.0,214200.0,8.5
cordoba,totoral,corn,2004,22000.0,22000.0,124300.0,5.65
cordoba,totoral,corn,2005,24000.0,21000.0,144900.0,6.9
cordoba,totoral,corn,2006,20000.0,18500.0,111000.0,6.0
cordoba,totoral,corn,2007,23000.0,22500.0,191250.0,8.5
cordoba,totoral,corn,2008,23000.0,23000.0,156400.0,6.8
cordoba,totoral,corn,2009,13000.0,13000.0,65000.0,5.0
cordoba,totoral,corn,2010,10000.0,10000.0,70000.0,7.0
cordoba,totoral,corn,2011,10000.0,9000.0,51230.0,5.69222
cordoba,totoral,corn,2012,12000.0,10000.0,59000.0,5.9
cordoba,totoral,corn,2013,12000.0,6000.0,24000.0,4.0
cordoba,totoral,corn,2014,81200.0,78200.0,609960.0,7.8
cordoba,totoral,corn,2015,88000.0,79000.0,624100.0,7.9
cordoba,totoral,corn,2016,85000.0,83300.0,691390.0,8.3
cordoba,tulumba,corn,2001,6000.0,4300.0,21500.0,5.0
cordoba,tulumba,corn,2002,6000.0,5500.0,41800.0,7.6
cordoba,tulumba,corn,2003,10000.0,9500.0,72200.0,7.6
cordoba,tulumba,corn,2004,10000.0,10000.0,56000.0,5.6
cordoba,tulumba,corn,2005,12000.0,5000.0,28500.0,5.7
cordoba,tulumba,corn,2006,12000.0,9000.0,54000.0,6.0
cordoba,tulumba,corn,2007,14500.0,13500.0,105300.0,7.8
cordoba,tulumba,corn,2008,16000.0,14500.0,98600.0,6.8
cordoba,tulumba,corn,2009,10000.0,8000.0,32000.0,4.0
cordoba,tulumba,corn,2010,13000.0,12000.0,72000.0,6.0
cordoba,tulumba,corn,2011,14000.0,9000.0,37260.0,4.14
cordoba,tulumba,corn,2012,20000.0,17000.0,90100.0,5.3
cordoba,tulumba,corn,2013,15000.0,10000.0,35000.0,3.5
cordoba,tulumba,corn,2014,47400.0,45900.0,312120.0,6.8
cordoba,tulumba,corn,2015,54000.0,53000.0,344500.0,6.5
cordoba,tulumba,corn,2016,47000.0,46500.0,339450.0,7.3
cordoba,union,corn,2001,35600.0,32100.0,261620.0,8.15016
cordoba,union,corn,2002,55800.0,53400.0,459240.0,8.6
cordoba,union,corn,2003,68530.0,60430.0,572270.0,9.46997
cordoba,union,corn,2004,97600.0,88835.0,755100.0,8.50003
cordoba,union,corn,2005,116710.0,106910.0,983570.0,9.19998
cordoba,union,corn,2006,109500.0,101500.0,771400.0,7.6
cordoba,union,corn,2007,125800.0,117750.0,1271700.0,10.8
cordoba,union,corn,2008,156100.0,143500.0,1262800.0,8.8
cordoba,union,corn,2009,116400.0,108900.0,882090.0,8.1
cordoba,union,corn,2010,104500.0,95500.0,1040950.0,10.9
cordoba,union,corn,2011,125800.0,117300.0,995540.0,8.487129999999999
cordoba,union,corn,2012,142100.0,88600.0,522740.0,5.9
cordoba,union,corn,2013,121850.0,109050.0,1003260.0,9.2
cordoba,union,corn,2014,107500.0,97000.0,873000.0,9.0
cordoba,union,corn,2015,98500.0,79500.0,707550.0,8.9
cordoba,union,corn,2016,143430.0,121330.0,1055571.0,8.7
corrientes,bella vista,corn,2001,800.0,800.0,2000.0,2.5
corrientes,bella vista,corn,2002,500.0,350.0,630.0,1.8
corrientes,bella vista,corn,2003,400.0,400.0,1120.0,2.8
corrientes,bella vista,corn,2004,500.0,400.0,800.0,2.0
corrientes,bella vista,corn,2006,750.0,710.0,1292.0,1.81972
corrientes,bella vista,corn,2008,800.0,500.0,1000.0,2.0
corrientes,bella vista,corn,2009,780.0,405.0,510.0,1.25926
corrientes,bella vista,corn,2010,600.0,600.0,1680.0,2.8
corrientes,bella vista,corn,2011,680.0,640.0,1760.0,2.75
corrientes,bella vista,corn,2014,800.0,800.0,2400.0,3.0
corrientes,beron de astrada,corn,2001,10.0,6.0,8.0,1.33333
corrientes,beron de astrada,corn,2002,15.0,6.0,8.0,1.33333
corrientes,beron de astrada,corn,2003,10.0,6.0,7.0,1.16667
corrientes,beron de astrada,corn,2004,8.0,7.0,8.0,1.14286
corrientes,beron de astrada,corn,2006,10.0,8.0,10.0,1.25
corrientes,beron de astrada,corn,2008,25.0,23.0,25.0,1.08696
corrientes,beron de astrada,corn,2009,30.0,18.0,12.0,0.66667
corrientes,capital,corn,2001,51.0,38.0,57.0,1.5
corrientes,capital,corn,2002,67.0,27.0,16.0,0.5925900000000001
corrientes,capital,corn,2003,86.0,38.0,38.0,1.0
corrientes,capital,corn,2004,30.0,20.0,19.0,0.95
corrientes,capital,corn,2006,18.0,14.0,14.0,1.0
corrientes,capital,corn,2008,15.0,13.0,12.0,0.92308
corrientes,capital,corn,2009,22.0,12.0,9.0,0.75
corrientes,concepcion,corn,2001,145.0,145.0,174.0,1.2
corrientes,concepcion,corn,2002,140.0,140.0,231.0,1.65
corrientes,concepcion,corn,2003,300.0,180.0,90.0,0.5
corrientes,concepcion,corn,2004,800.0,800.0,1000.0,1.25
corrientes,concepcion,corn,2006,1400.0,1230.0,1784.0,1.45041
corrientes,concepcion,corn,2008,1850.0,1850.0,3330.0,1.8
corrientes,concepcion,corn,2009,1800.0,900.0,360.0,0.4
corrientes,concepcion,corn,2010,1700.0,1700.0,2720.0,1.6
corrientes,concepcion,corn,2011,1200.0,1200.0,2240.0,1.86667
corrientes,concepcion,corn,2014,1200.0,1200.0,3600.0,3.0
corrientes,curuzu cuatia,corn,2001,30.0,20.0,30.0,1.5
corrientes,curuzu cuatia,corn,2002,300.0,250.0,225.0,0.9
corrientes,curuzu cuatia,corn,2003,210.0,170.0,306.0,1.8
corrientes,curuzu cuatia,corn,2004,250.0,220.0,352.0,1.6
corrientes,curuzu cuatia,corn,2006,305.0,285.0,500.0,1.7543900000000001
corrientes,curuzu cuatia,corn,2008,1560.0,1335.0,4175.0,3.1273400000000002
corrientes,curuzu cuatia,corn,2009,1490.0,950.0,1665.0,1.7526300000000001
corrientes,curuzu cuatia,corn,2010,1400.0,1050.0,2310.0,2.2
corrientes,curuzu cuatia,corn,2011,1210.0,1210.0,7510.0,6.2066099999999995
corrientes,curuzu cuatia,corn,2014,1500.0,1500.0,4500.0,3.0
corrientes,empedrado,corn,2001,255.0,255.0,255.0,1.0
corrientes,empedrado,corn,2002,250.0,250.0,250.0,1.0
corrientes,empedrado,corn,2003,250.0,250.0,250.0,1.0
corrientes,empedrado,corn,2004,260.0,260.0,234.0,0.9
corrientes,empedrado,corn,2006,260.0,260.0,260.0,1.0
corrientes,empedrado,corn,2008,220.0,220.0,176.0,0.8
corrientes,empedrado,corn,2009,200.0,100.0,60.0,0.6
corrientes,empedrado,corn,2010,220.0,200.0,220.0,1.1
corrientes,empedrado,corn,2011,200.0,200.0,250.0,1.25
corrientes,empedrado,corn,2014,200.0,200.0,600.0,3.0
corrientes,esquina,corn,2001,300.0,300.0,510.0,1.7
corrientes,esquina,corn,2002,150.0,90.0,122.0,1.3555599999999999
corrientes,esquina,corn,2003,1200.0,1200.0,2160.0,1.8
corrientes,esquina,corn,2004,1100.0,800.0,1600.0,2.0
corrientes,esquina,corn,2006,1200.0,1000.0,2500.0,2.5
corrientes,esquina,corn,2008,800.0,800.0,2000.0,2.5
corrientes,esquina,corn,2009,780.0,400.0,600.0,1.5
corrientes,esquina,corn,2010,600.0,540.0,890.0,1.64815
corrientes,esquina,corn,2011,450.0,420.0,760.0,1.80952
corrientes,esquina,corn,2014,800.0,800.0,2400.0,3.0
corrientes,general alvear,corn,2001,12.0,6.0,12.0,2.0
corrientes,general alvear,corn,2002,8.0,8.0,11.0,1.375
corrientes,general alvear,corn,2003,10.0,10.0,20.0,2.0
corrientes,general alvear,corn,2004,40.0,35.0,35.0,1.0
corrientes,general alvear,corn,2006,50.0,43.0,87.0,2.02326
corrientes,general alvear,corn,2008,42.0,38.0,55.0,1.4473699999999998
corrientes,general alvear,corn,2009,45.0,30.0,25.0,0.83333
corrientes,general alvear,corn,2010,40.0,36.0,40.0,1.1111099999999998
corrientes,general alvear,corn,2011,35.0,30.0,70.0,2.33333
corrientes,general alvear,corn,2014,50.0,50.0,150.0,3.0
corrientes,general paz,corn,2001,380.0,320.0,352.0,1.1
corrientes,general paz,corn,2002,180.0,150.0,218.0,1.45333
corrientes,general paz,corn,2003,165.0,90.0,45.0,0.5
corrientes,general paz,corn,2004,120.0,110.0,132.0,1.2
corrientes,general paz,corn,2006,95.0,75.0,101.0,1.34667
corrientes,general paz,corn,2008,125.0,105.0,120.0,1.14286
corrientes,general paz,corn,2009,150.0,90.0,65.0,0.72222
corrientes,general paz,corn,2010,110.0,90.0,85.0,0.9444400000000001
corrientes,general paz,corn,2011,100.0,80.0,100.0,1.25
corrientes,general paz,corn,2014,150.0,150.0,450.0,3.0
corrientes,goya,corn,2001,600.0,520.0,780.0,1.5
corrientes,goya,corn,2002,670.0,520.0,676.0,1.3
corrientes,goya,corn,2003,1220.0,440.0,572.0,1.3
corrientes,goya,corn,2004,1200.0,850.0,1003.0,1.18
corrientes,goya,corn,2006,1140.0,1060.0,1330.0,1.25472
corrientes,goya,corn,2008,1280.0,1110.0,1290.0,1.16216
corrientes,goya,corn,2009,1320.0,870.0,560.0,0.6436799999999999
corrientes,goya,corn,2010,980.0,940.0,810.0,0.8617
corrientes,goya,corn,2011,890.0,800.0,930.0,1.1625
corrientes,goya,corn,2014,800.0,800.0,2400.0,3.0
corrientes,itati,corn,2001,60.0,56.0,67.0,1.19643
corrientes,itati,corn,2002,70.0,18.0,7.0,0.38889
corrientes,itati,corn,2003,75.0,62.0,62.0,1.0
corrientes,itati,corn,2004,25.0,25.0,23.0,0.92
corrientes,itati,corn,2006,22.0,18.0,22.0,1.22222
corrientes,itati,corn,2008,25.0,21.0,21.0,1.0
corrientes,itati,corn,2009,30.0,20.0,13.0,0.65
corrientes,itati,corn,2010,25.0,18.0,18.0,1.0
corrientes,itati,corn,2011,15.0,12.0,10.0,0.83333
corrientes,itati,corn,2014,30.0,30.0,90.0,3.0
corrientes,ituzaingo,corn,2001,670.0,640.0,3136.0,4.9
corrientes,ituzaingo,corn,2002,480.0,480.0,2352.0,4.9
corrientes,ituzaingo,corn,2003,450.0,430.0,1935.0,4.5
corrientes,ituzaingo,corn,2004,335.0,335.0,1567.0,4.67761
corrientes,ituzaingo,corn,2006,1530.0,1350.0,5265.0,3.9
corrientes,ituzaingo,corn,2008,1490.0,1335.0,3940.0,2.95131
corrientes,ituzaingo,corn,2009,1430.0,980.0,1565.0,1.59694
corrientes,ituzaingo,corn,2010,1450.0,1240.0,2070.0,1.66935
corrientes,ituzaingo,corn,2011,1500.0,1270.0,2480.0,1.95276
corrientes,ituzaingo,corn,2014,1500.0,1500.0,4500.0,3.0
corrientes,lavalle,corn,2001,200.0,160.0,304.0,1.9
corrientes,lavalle,corn,2002,690.0,570.0,912.0,1.6
corrientes,lavalle,corn,2003,720.0,160.0,224.0,1.4
corrientes,lavalle,corn,2004,920.0,750.0,938.0,1.2506700000000002
corrientes,lavalle,corn,2006,860.0,795.0,1057.0,1.3295599999999999
corrientes,lavalle,corn,2008,870.0,735.0,840.0,1.14286
corrientes,lavalle,corn,2009,850.0,630.0,420.0,0.66667
corrientes,lavalle,corn,2010,740.0,670.0,625.0,0.93284
corrientes,lavalle,corn,2011,660.0,590.0,600.0,1.01695
corrientes,lavalle,corn,2014,700.0,700.0,2100.0,3.0
corrientes,mburucuya,corn,2001,80.0,60.0,90.0,1.5
corrientes,mburucuya,corn,2002,320.0,88.0,62.0,0.70455
corrientes,mburucuya,corn,2003,300.0,230.0,317.0,1.37826
corrientes,mburucuya,corn,2004,380.0,300.0,345.0,1.15
corrientes,mburucuya,corn,2006,320.0,290.0,319.0,1.1
corrientes,mburucuya,corn,2008,310.0,280.0,307.0,1.09643
corrientes,mburucuya,corn,2009,350.0,230.0,155.0,0.67391
corrientes,mburucuya,corn,2010,290.0,220.0,175.0,0.79545
corrientes,mburucuya,corn,2011,220.0,180.0,220.0,1.22222
corrientes,mburucuya,corn,2014,200.0,200.0,600.0,3.0
corrientes,mercedes,corn,2001,50.0,38.0,68.0,1.7894700000000001
corrientes,mercedes,corn,2002,60.0,40.0,80.0,2.0
corrientes,mercedes,corn,2003,79.0,62.0,112.0,1.8064500000000001
corrientes,mercedes,corn,2004,40.0,30.0,45.0,1.5
corrientes,mercedes,corn,2006,1230.0,1218.0,6795.0,5.5788199999999994
corrientes,mercedes,corn,2008,1440.0,1360.0,7110.0,5.227939999999999
corrientes,mercedes,corn,2009,1480.0,1015.0,2750.0,2.70936
corrientes,mercedes,corn,2010,1530.0,1490.0,4065.0,2.72819
corrientes,mercedes,corn,2011,1600.0,1530.0,3830.0,2.50327
corrientes,mercedes,corn,2014,2500.0,2500.0,7500.0,3.0
corrientes,monte caseros,corn,2001,130.0,130.0,520.0,4.0
corrientes,monte caseros,corn,2002,220.0,190.0,700.0,3.68421
corrientes,monte caseros,corn,2003,200.0,193.0,690.0,3.57513
corrientes,monte caseros,corn,2004,224.0,203.0,633.0,3.11823
corrientes,monte caseros,corn,2006,285.0,260.0,683.0,2.62692
corrientes,monte caseros,corn,2008,340.0,280.0,635.0,2.26786
corrientes,monte caseros,corn,2009,290.0,160.0,235.0,1.46875
corrientes,monte caseros,corn,2010,240.0,220.0,330.0,1.5
corrientes,monte caseros,corn,2011,270.0,250.0,360.0,1.44
corrientes,monte caseros,corn,2014,300.0,300.0,900.0,3.0
corrientes,paso de los libres,corn,2001,15.0,12.0,22.0,1.83333
corrientes,paso de los libres,corn,2002,18.0,12.0,23.0,1.91667
corrientes,paso de los libres,corn,2003,20.0,15.0,24.0,1.6
corrientes,paso de los libres,corn,2004,15.0,15.0,26.0,1.73333
corrientes,paso de los libres,corn,2006,25.0,25.0,60.0,2.4
corrientes,paso de los libres,corn,2008,70.0,60.0,101.0,1.68333
corrientes,paso de los libres,corn,2009,110.0,70.0,63.0,0.9
corrientes,paso de los libres,corn,2010,330.0,300.0,360.0,1.2
corrientes,paso de los libres,corn,2011,200.0,200.0,930.0,4.65
corrientes,paso de los libres,corn,2014,250.0,250.0,750.0,3.0
corrientes,saladas,corn,2001,25.0,20.0,30.0,1.5
corrientes,saladas,corn,2002,15.0,10.0,14.0,1.4
corrientes,saladas,corn,2003,25.0,18.0,27.0,1.5
corrientes,saladas,corn,2004,440.0,400.0,360.0,0.9
corrientes,saladas,corn,2006,400.0,290.0,232.0,0.8
corrientes,saladas,corn,2008,280.0,200.0,160.0,0.8
corrientes,saladas,corn,2009,210.0,150.0,74.0,0.49333
corrientes,saladas,corn,2010,190.0,150.0,135.0,0.9
corrientes,saladas,corn,2011,150.0,120.0,170.0,1.41667
corrientes,saladas,corn,2014,200.0,200.0,600.0,3.0
corrientes,san cosme,corn,2001,140.0,113.0,136.0,1.20354
corrientes,san cosme,corn,2002,80.0,30.0,18.0,0.6
corrientes,san cosme,corn,2003,225.0,121.0,121.0,1.0
corrientes,san cosme,corn,2004,45.0,40.0,38.0,0.95
corrientes,san cosme,corn,2006,30.0,25.0,24.0,0.96
corrientes,san cosme,corn,2008,20.0,14.0,13.0,0.92857
corrientes,san cosme,corn,2009,26.0,20.0,11.0,0.55
corrientes,san cosme,corn,2010,20.0,15.0,13.0,0.8666699999999999
corrientes,san cosme,corn,2011,12.0,10.0,10.0,1.0
corrientes,san cosme,corn,2014,25.0,25.0,75.0,3.0
corrientes,san luis del palmar,corn,2001,600.0,340.0,238.0,0.7
corrientes,san luis del palmar,corn,2002,120.0,50.0,33.0,0.66
corrientes,san luis del palmar,corn,2003,100.0,40.0,28.0,0.7
corrientes,san luis del palmar,corn,2004,60.0,45.0,50.0,1.1111099999999998
corrientes,san luis del palmar,corn,2006,55.0,50.0,54.0,1.08
corrientes,san luis del palmar,corn,2008,72.0,62.0,63.0,1.01613
corrientes,san luis del palmar,corn,2009,80.0,58.0,36.0,0.6206900000000001
corrientes,san luis del palmar,corn,2010,35.0,30.0,24.0,0.8
corrientes,san luis del palmar,corn,2011,25.0,25.0,30.0,1.2
corrientes,san luis del palmar,corn,2014,50.0,50.0,150.0,3.0
corrientes,san martin,corn,2001,180.0,150.0,675.0,4.5
corrientes,san martin,corn,2002,180.0,130.0,364.0,2.8
corrientes,san martin,corn,2003,215.0,120.0,336.0,2.8
corrientes,san martin,corn,2004,250.0,180.0,540.0,3.0
corrientes,san martin,corn,2006,230.0,180.0,450.0,2.5
corrientes,san martin,corn,2008,180.0,180.0,720.0,4.0
corrientes,san martin,corn,2009,210.0,135.0,270.0,2.0
corrientes,san martin,corn,2010,160.0,160.0,448.0,2.8
corrientes,san martin,corn,2011,120.0,110.0,290.0,2.6363600000000003
corrientes,san martin,corn,2014,200.0,200.0,600.0,3.0
corrientes,san miguel,corn,2001,280.0,260.0,208.0,0.8
corrientes,san miguel,corn,2002,350.0,200.0,140.0,0.7
corrientes,san miguel,corn,2003,500.0,250.0,200.0,0.8
corrientes,san miguel,corn,2004,350.0,320.0,288.0,0.9
corrientes,san miguel,corn,2006,450.0,380.0,589.0,1.55
corrientes,san miguel,corn,2008,450.0,400.0,280.0,0.7
corrientes,san miguel,corn,2009,300.0,250.0,115.0,0.46
corrientes,san miguel,corn,2010,300.0,250.0,175.0,0.7
corrientes,san miguel,corn,2011,250.0,220.0,220.0,1.0
corrientes,san miguel,corn,2014,250.0,250.0,750.0,3.0
corrientes,san roque,corn,2001,110.0,105.0,210.0,2.0
corrientes,san roque,corn,2002,98.0,70.0,126.0,1.8
corrientes,san roque,corn,2003,150.0,120.0,180.0,1.5
corrientes,san roque,corn,2004,98.0,95.0,152.0,1.6
corrientes,san roque,corn,2006,85.0,75.0,70.0,0.93333
corrientes,san roque,corn,2008,110.0,98.0,115.0,1.17347
corrientes,san roque,corn,2009,140.0,90.0,67.0,0.7444400000000001
corrientes,san roque,corn,2010,120.0,95.0,110.0,1.15789
corrientes,san roque,corn,2011,250.0,150.0,280.0,1.86667
corrientes,san roque,corn,2014,250.0,250.0,750.0,3.0
corrientes,santo tome,corn,2001,300.0,300.0,1140.0,3.8
corrientes,santo tome,corn,2002,320.0,285.0,1112.0,3.90175
corrientes,santo tome,corn,2003,520.0,475.0,1425.0,3.0
corrientes,santo tome,corn,2004,700.0,550.0,1705.0,3.1
corrientes,santo tome,corn,2006,1360.0,1325.0,5293.0,3.9947199999999996
corrientes,santo tome,corn,2008,1870.0,1660.0,7470.0,4.5
corrientes,santo tome,corn,2009,1900.0,1290.0,3175.0,2.4612399999999997
corrientes,santo tome,corn,2010,2200.0,1895.0,6060.0,3.1978899999999997
corrientes,santo tome,corn,2011,2200.0,2000.0,6250.0,3.125
corrientes,santo tome,corn,2014,2000.0,2000.0,6000.0,3.0
corrientes,sauce,corn,2001,200.0,130.0,575.0,4.42308
corrientes,sauce,corn,2002,250.0,200.0,580.0,2.9
corrientes,sauce,corn,2003,200.0,200.0,500.0,2.5
corrientes,sauce,corn,2004,150.0,110.0,275.0,2.5
corrientes,sauce,corn,2006,130.0,120.0,237.0,1.975
corrientes,sauce,corn,2008,800.0,650.0,488.0,0.7507699999999999
corrientes,sauce,corn,2009,820.0,460.0,240.0,0.52174
corrientes,sauce,corn,2010,400.0,375.0,1313.0,3.50133
corrientes,sauce,corn,2011,70.0,70.0,240.0,3.42857
corrientes,sauce,corn,2014,500.0,500.0,1500.0,3.0
corrientes,sin definir,corn,2005,6690.0,6180.0,21630.0,3.5
corrientes,sin definir,corn,2007,14700.0,10500.0,23100.0,2.2
corrientes,sin definir,corn,2012,12000.0,12000.0,36000.0,3.0
corrientes,sin definir,corn,2013,12000.0,6000.0,21000.0,3.5
corrientes,sin definir,corn,2015,13000.0,7000.0,28000.0,4.0
corrientes,sin definir,corn,2016,13000.0,10000.0,50000.0,5.0
entre rios,colon,corn,2001,7000.0,5000.0,27500.0,5.5
